@timestamp,@message
"
2026-03-07 19:19:38.189,"REPORT RequestId: 33575a92-dd7f-47a7-bb1e-14087980846a	Duration: 1310.83 ms	Billed Duration: 2955 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1643.95 ms	
"
2026-03-07 19:19:38.185,"REPORT RequestId: bd230c8c-9391-4a1c-9b6e-8b8d13945e56	Duration: 1384.39 ms	Billed Duration: 3086 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1701.17 ms	
"
2026-03-07 19:19:38.180,"REPORT RequestId: c2ed052f-76e3-4e2d-a4cd-57ef4f4bbb6f	Duration: 1323.91 ms	Billed Duration: 2942 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1617.64 ms	
"
2026-03-07 19:19:38.176,"REPORT RequestId: cb4d2c1a-92e1-4097-bdde-1e6f8411829b	Duration: 1287.27 ms	Billed Duration: 2952 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1664.09 ms	
"
2026-03-07 19:19:38.173,"REPORT RequestId: 47a88046-b715-4afc-9ba8-a696d4077346	Duration: 1293.20 ms	Billed Duration: 2931 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1637.18 ms	
"
2026-03-07 19:19:38.172,"REPORT RequestId: 8806c03a-c9e7-4e0d-b5c2-d1fed69449f4	Duration: 1322.03 ms	Billed Duration: 2929 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1606.91 ms	
"
2026-03-07 19:19:38.171,"REPORT RequestId: 02ae6e9e-e3d5-41dc-8170-0c6477aaa7bb	Duration: 1317.95 ms	Billed Duration: 2973 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1654.58 ms	
"
2026-03-07 19:19:38.168,"REPORT RequestId: 2e53ae50-40c7-43c0-9c25-051f6d2767ff	Duration: 1387.91 ms	Billed Duration: 3208 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1819.10 ms	
"
2026-03-07 19:19:38.165,"REPORT RequestId: ce4fcd28-b061-498a-bd35-7230cb77ba32	Duration: 1276.69 ms	Billed Duration: 2916 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1638.96 ms	
"
2026-03-07 19:19:38.162,"REPORT RequestId: b1dd7e2b-1618-4f4d-94a9-13dc628f649b	Duration: 1287.59 ms	Billed Duration: 2935 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1647.20 ms	
"
2026-03-07 19:19:38.154,"REPORT RequestId: 2f959ec3-a8f7-47cb-a955-52c3a546b23e	Duration: 1260.08 ms	Billed Duration: 2912 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1651.45 ms	
"
2026-03-07 19:19:38.147,"REPORT RequestId: 2dbd0d4a-009d-488d-b732-fbc651ee33e3	Duration: 1312.38 ms	Billed Duration: 2961 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1648.32 ms	
"
2026-03-07 19:19:38.146,"REPORT RequestId: 611a8130-b32a-4dec-8251-bd1da5bd13da	Duration: 1237.94 ms	Billed Duration: 2946 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1707.30 ms	
"
2026-03-07 19:19:38.146,"REPORT RequestId: 2676fc4d-d1ff-4c73-a57e-2b490edc59bd	Duration: 1319.80 ms	Billed Duration: 3027 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1706.91 ms	
"
2026-03-07 19:19:38.145,"REPORT RequestId: 11e25278-134c-4639-8e96-8ae746ab02c7	Duration: 1285.88 ms	Billed Duration: 2885 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1598.33 ms	
"
2026-03-07 19:19:38.144,"REPORT RequestId: 73ac43d8-19e1-441c-8799-5378bb685a54	Duration: 1317.46 ms	Billed Duration: 3009 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1691.02 ms	
"
2026-03-07 19:19:38.137,"REPORT RequestId: b053bb42-7080-4f09-9929-b95fbb27aaea	Duration: 1344.92 ms	Billed Duration: 3024 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1678.84 ms	
"
2026-03-07 19:19:38.136,"REPORT RequestId: aca739d6-d3ff-4201-afce-db63c0e44b61	Duration: 1380.51 ms	Billed Duration: 3016 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1634.83 ms	
"
2026-03-07 19:19:38.135,"REPORT RequestId: 0a446c44-294c-4f69-b28f-d25f9ae4b3ef	Duration: 1289.78 ms	Billed Duration: 2927 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1636.39 ms	
"
2026-03-07 19:19:38.133,"REPORT RequestId: aab55ae1-2288-4f05-bd65-e419579acf61	Duration: 1305.22 ms	Billed Duration: 3010 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1703.89 ms	
"
2026-03-07 19:19:38.128,"REPORT RequestId: 3bc4a516-6a3f-404e-b942-1e11ea61b630	Duration: 1326.28 ms	Billed Duration: 3018 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1690.81 ms	
"
2026-03-07 19:19:38.123,"REPORT RequestId: fbb77ee4-d94e-431d-b24c-dad5e5ae9ef1	Duration: 1284.36 ms	Billed Duration: 2870 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1584.94 ms	
"
2026-03-07 19:19:38.123,"REPORT RequestId: e8804ace-d847-4817-b795-582eaa515fea	Duration: 1259.97 ms	Billed Duration: 2914 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1653.24 ms	
"
2026-03-07 19:19:38.121,"REPORT RequestId: f33c036d-13df-455f-a781-7ca6bb8c3b88	Duration: 1322.59 ms	Billed Duration: 3003 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1679.98 ms	
"
2026-03-07 19:19:38.120,"REPORT RequestId: ab9ab5eb-ca84-4fbd-93c7-4bb61bf62dcb	Duration: 1366.22 ms	Billed Duration: 3199 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1832.05 ms	
"
2026-03-07 19:19:38.119,"REPORT RequestId: e0542898-213b-49f2-88d6-70dabf9d6814	Duration: 1317.39 ms	Billed Duration: 3005 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1687.54 ms	
"
2026-03-07 19:19:38.118,"REPORT RequestId: 0ada0e1c-4992-4cdf-aed9-a0a2d863c931	Duration: 1336.74 ms	Billed Duration: 3025 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1687.99 ms	
"
2026-03-07 19:19:38.116,"REPORT RequestId: 3cfc63b8-f287-42b5-857a-e21a4559034d	Duration: 1272.84 ms	Billed Duration: 2916 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1643.05 ms	
"
2026-03-07 19:19:38.114,"REPORT RequestId: fcf9352a-f5e4-4c18-ac3f-eb554ee0496a	Duration: 1257.03 ms	Billed Duration: 2905 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1647.38 ms	
"
2026-03-07 19:19:38.114,"REPORT RequestId: a4db0318-db73-4ca8-a6a6-b3099dbc022c	Duration: 1378.61 ms	Billed Duration: 3088 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1709.08 ms	
"
2026-03-07 19:19:38.108,"REPORT RequestId: fa39deae-95a2-496d-8051-4f596e6b0f4e	Duration: 1316.78 ms	Billed Duration: 3011 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1694.11 ms	
"
2026-03-07 19:19:38.100,"REPORT RequestId: cada879d-da31-4ea7-b9f2-1532f9d3f357	Duration: 1244.35 ms	Billed Duration: 2884 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1638.71 ms	
"
2026-03-07 19:19:38.099,"REPORT RequestId: f8c94e31-d99a-40b1-97b9-7aeb2ac6ebe3	Duration: 1298.28 ms	Billed Duration: 3025 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1726.64 ms	
"
2026-03-07 19:19:38.098,"REPORT RequestId: a47ab48f-b1ba-4ebc-9d93-70c09598a5eb	Duration: 1310.30 ms	Billed Duration: 2946 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1634.79 ms	
"
2026-03-07 19:19:38.095,"REPORT RequestId: 574a7819-7412-423b-8ca4-1784919b7079	Duration: 1330.07 ms	Billed Duration: 3082 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1751.21 ms	
"
2026-03-07 19:19:38.095,"REPORT RequestId: 41b4d4e3-5210-4218-9a01-2bdf7a10cbe2	Duration: 1300.74 ms	Billed Duration: 2909 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1608.26 ms	
"
2026-03-07 19:19:38.093,"REPORT RequestId: 941b127c-ce34-4ec9-91dd-9de2af012847	Duration: 1272.34 ms	Billed Duration: 2878 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1605.28 ms	
"
2026-03-07 19:19:38.092,"REPORT RequestId: db9ebb93-09f4-45e6-ad61-3e93707a4832	Duration: 1285.26 ms	Billed Duration: 2917 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1631.28 ms	
"
2026-03-07 19:19:38.091,"REPORT RequestId: e2a6f375-e8c8-4647-8043-2e6580e2660f	Duration: 1275.95 ms	Billed Duration: 2911 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1634.07 ms	
"
2026-03-07 19:19:38.086,"REPORT RequestId: 4147b9a5-7154-472a-b5b4-e3e881acb738	Duration: 1283.19 ms	Billed Duration: 2985 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1701.22 ms	
"
2026-03-07 19:19:38.085,"REPORT RequestId: 0c90e65e-3823-4b7a-933e-f3ae8f3b2be4	Duration: 1266.04 ms	Billed Duration: 2885 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1618.77 ms	
"
2026-03-07 19:19:38.085,"REPORT RequestId: 4ceed51c-8d55-4cf8-83c4-379a8e26c8fd	Duration: 1332.53 ms	Billed Duration: 2966 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1633.28 ms	
"
2026-03-07 19:19:38.082,"REPORT RequestId: afd26397-c2d5-464f-a151-5d8bdc70b2d8	Duration: 1281.37 ms	Billed Duration: 2874 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1592.11 ms	
"
2026-03-07 19:19:38.080,"REPORT RequestId: 31130099-bacb-40c9-be75-146aa5f1a6cb	Duration: 1259.09 ms	Billed Duration: 2873 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1613.50 ms	
"
2026-03-07 19:19:38.079,"REPORT RequestId: 4ea55828-929d-4e5c-ba5a-114aa525f4f6	Duration: 1267.23 ms	Billed Duration: 2904 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1636.37 ms	
"
2026-03-07 19:19:38.073,"REPORT RequestId: 333bc357-df55-491f-800b-d06ec05a395a	Duration: 1264.41 ms	Billed Duration: 2885 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1619.77 ms	
"
2026-03-07 19:19:38.065,"REPORT RequestId: 5ee69392-c033-4969-9f85-9cbdc0ea4d70	Duration: 1290.38 ms	Billed Duration: 2943 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1651.95 ms	
"
2026-03-07 19:19:38.063,"REPORT RequestId: 580d8f1f-0b09-44a6-8993-24ba16aeb7e5	Duration: 1323.87 ms	Billed Duration: 2990 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1665.93 ms	
"
2026-03-07 19:19:38.060,"REPORT RequestId: 65593cdf-c1a4-4a84-90b6-d6524f92e8be	Duration: 1294.71 ms	Billed Duration: 2954 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1659.25 ms	
"
2026-03-07 19:19:38.049,"REPORT RequestId: 41c0f93c-90f6-47f9-acea-c4a43ed011a4	Duration: 1246.96 ms	Billed Duration: 2842 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1594.36 ms	
"
2026-03-07 19:19:38.044,"REPORT RequestId: 37740f3f-9812-42b7-8c50-84a3b47f0497	Duration: 1332.96 ms	Billed Duration: 3000 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1666.28 ms	
"
2026-03-07 19:19:38.032,"REPORT RequestId: 51644c61-6eb1-4c85-b5ed-230f64efc176	Duration: 1303.47 ms	Billed Duration: 2991 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1686.64 ms	
"
2026-03-07 19:19:38.031,"REPORT RequestId: f8f71a03-7b19-4705-94d4-0fd149769b0c	Duration: 1315.41 ms	Billed Duration: 2923 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1607.49 ms	
"
2026-03-07 19:19:38.028,"REPORT RequestId: 7c8cffc7-5422-44f6-9bc8-6001b34d89ff	Duration: 1289.51 ms	Billed Duration: 2959 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1668.91 ms	
"
2026-03-07 19:19:38.027,"REPORT RequestId: bf3555f8-3cd2-48c3-b17e-f234d3a4d032	Duration: 1286.24 ms	Billed Duration: 2928 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1640.82 ms	
"
2026-03-07 19:19:38.023,"REPORT RequestId: 348ba49f-371a-4683-a635-9e591e0c7775	Duration: 1205.03 ms	Billed Duration: 2760 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1554.15 ms	
"
2026-03-07 19:19:38.023,"REPORT RequestId: b36b7ff0-2e3e-4f36-9e3a-1074a17e26fa	Duration: 1344.42 ms	Billed Duration: 3097 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1752.12 ms	
"
2026-03-07 19:19:38.016,"REPORT RequestId: f8eaf529-71a9-4e31-9e8b-bc20fc82a03d	Duration: 1291.43 ms	Billed Duration: 2915 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1623.15 ms	
"
2026-03-07 19:19:38.015,"REPORT RequestId: 445476fe-445d-4c4a-bec8-ae220d5553fc	Duration: 1270.85 ms	Billed Duration: 2885 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1613.53 ms	
"
2026-03-07 19:19:38.014,"REPORT RequestId: 54dea966-e9f7-4948-8e2c-7b435a7f1ab4	Duration: 1299.87 ms	Billed Duration: 2969 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1669.05 ms	
"
2026-03-07 19:19:38.011,"REPORT RequestId: e70bc98c-18f7-4211-84f0-20018818e917	Duration: 1250.83 ms	Billed Duration: 2830 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1578.38 ms	
"
2026-03-07 19:19:38.011,"REPORT RequestId: 37fbf783-6019-4a02-934e-b36b77a1dd9d	Duration: 1248.58 ms	Billed Duration: 2807 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1558.17 ms	
"
2026-03-07 19:19:38.011,"REPORT RequestId: 746b1092-edc1-4f84-9a96-8ee20adbcf7a	Duration: 1276.99 ms	Billed Duration: 2906 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1628.61 ms	
"
2026-03-07 19:19:38.002,"REPORT RequestId: 597ce127-fb7c-4963-b1e1-1b5fce058317	Duration: 1380.16 ms	Billed Duration: 3157 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1776.77 ms	
"
2026-03-07 19:19:37.997,"REPORT RequestId: 0e186a69-37be-4b82-b74b-f7ca2c58c86d	Duration: 1280.37 ms	Billed Duration: 2885 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1604.45 ms	
"
2026-03-07 19:19:37.995,"REPORT RequestId: 4bdd9c34-1c98-4dbb-9c8c-2c9f0b705486	Duration: 1257.13 ms	Billed Duration: 2875 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1617.14 ms	
"
2026-03-07 19:19:37.995,"REPORT RequestId: 1ca251e0-b149-40e8-b0d7-994e0126a103	Duration: 1198.42 ms	Billed Duration: 2728 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1529.06 ms	
"
2026-03-07 19:19:37.994,"REPORT RequestId: 693b743f-8f4e-4256-9e6b-d24dc6970b3a	Duration: 1254.31 ms	Billed Duration: 2845 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1590.47 ms	
"
2026-03-07 19:19:37.993,"REPORT RequestId: a0a27cdb-2e9f-4a90-8311-89c40c70f874	Duration: 1302.80 ms	Billed Duration: 2888 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1585.13 ms	
"
2026-03-07 19:19:37.992,"REPORT RequestId: 27c5d9fa-368b-4d2b-a8f8-3fabffe8aa5b	Duration: 1296.79 ms	Billed Duration: 2928 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1630.81 ms	
"
2026-03-07 19:19:37.992,"REPORT RequestId: 350b1f3d-78a8-4613-a496-0bb825aa4328	Duration: 1276.35 ms	Billed Duration: 2866 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1589.42 ms	
"
2026-03-07 19:19:37.991,"REPORT RequestId: 55924183-a4a6-4d24-bbac-6d96c2c26407	Duration: 1302.42 ms	Billed Duration: 2883 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1580.12 ms	
"
2026-03-07 19:19:37.991,"REPORT RequestId: 6866badf-44f0-44d1-8601-3537a8734aa0	Duration: 1329.05 ms	Billed Duration: 2949 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1619.84 ms	
"
2026-03-07 19:19:37.988,"REPORT RequestId: 7d0fbd09-68a6-4326-8786-8c66aac2d195	Duration: 1270.00 ms	Billed Duration: 2905 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1634.57 ms	
"
2026-03-07 19:19:37.987,"REPORT RequestId: 53ba8780-23c7-4c1d-b3b5-8d0e26a90362	Duration: 1349.72 ms	Billed Duration: 2983 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1632.31 ms	
"
2026-03-07 19:19:37.985,"REPORT RequestId: abad4744-43e5-4e5a-b6d3-f62a98279f0e	Duration: 1246.51 ms	Billed Duration: 2816 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1568.54 ms	
"
2026-03-07 19:19:37.985,"REPORT RequestId: 145728b1-1640-41e0-930e-800c83c154fa	Duration: 1344.57 ms	Billed Duration: 2976 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1631.25 ms	
"
2026-03-07 19:19:37.979,"REPORT RequestId: 7c74972f-f6af-400f-8b98-14eb55b9a21d	Duration: 1308.67 ms	Billed Duration: 3018 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1709.21 ms	
"
2026-03-07 19:19:37.973,"REPORT RequestId: 02002973-6988-429f-a132-7eba215b26cc	Duration: 1306.56 ms	Billed Duration: 2918 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1610.69 ms	
"
2026-03-07 19:19:37.967,"REPORT RequestId: 5eb8c80b-9df7-4dc1-8853-19d6f571e457	Duration: 1310.30 ms	Billed Duration: 3045 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1733.70 ms	
"
2026-03-07 19:19:37.964,"REPORT RequestId: c2ea7555-a7f3-4d4d-be6d-e5249edc54d0	Duration: 1333.57 ms	Billed Duration: 3098 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1764.03 ms	
"
2026-03-07 19:19:37.963,"REPORT RequestId: efe21027-e9ff-4190-972b-344c13c4a0b6	Duration: 1318.05 ms	Billed Duration: 2925 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1606.17 ms	
"
2026-03-07 19:19:37.963,"REPORT RequestId: 85a95cdc-86bc-42d7-8637-7643c711ac27	Duration: 1375.84 ms	Billed Duration: 3104 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1728.06 ms	
"
2026-03-07 19:19:37.962,"REPORT RequestId: 9460265e-11e3-4133-bc09-6911fd133371	Duration: 1336.90 ms	Billed Duration: 3081 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1743.92 ms	
"
2026-03-07 19:19:37.951,"REPORT RequestId: e2e36876-0e49-40e6-964c-a9bd2e2cfaed	Duration: 1388.93 ms	Billed Duration: 3098 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1708.15 ms	
"
2026-03-07 19:19:37.945,"REPORT RequestId: fa86a682-6d73-4f8a-a373-bb5eb0993b04	Duration: 1289.40 ms	Billed Duration: 2869 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1579.51 ms	
"
2026-03-07 19:19:37.943,"REPORT RequestId: ac2e6132-dcc1-4bb8-b12a-516630f0e445	Duration: 1232.19 ms	Billed Duration: 2834 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1601.59 ms	
