@timestamp,@message
"
2026-03-02 14:48:42.516,"REPORT RequestId: f507342d-8a24-447d-9c7c-d0fb3e58c202	Duration: 1171.10 ms	Billed Duration: 2786 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1614.86 ms	
"
2026-03-02 14:48:42.514,"REPORT RequestId: 21be8c80-8140-4fad-961f-c2f287f3a48a	Duration: 1131.38 ms	Billed Duration: 2701 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1569.18 ms	
"
2026-03-02 14:48:42.513,"REPORT RequestId: 03b32a9a-1bac-436c-b866-144e66d1b27d	Duration: 1174.51 ms	Billed Duration: 2789 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1614.24 ms	
"
2026-03-02 14:48:42.504,"REPORT RequestId: 794e6300-1ef2-40a2-99a4-8f142d61cb7a	Duration: 1238.61 ms	Billed Duration: 2974 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1734.57 ms	
"
2026-03-02 14:48:42.502,"REPORT RequestId: 4e5fa0de-1fd2-4dae-8468-daf09e48c3ce	Duration: 1196.40 ms	Billed Duration: 2821 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1623.68 ms	
"
2026-03-02 14:48:42.500,"REPORT RequestId: fcfb0f2a-0883-4642-a795-2f017e04a432	Duration: 1132.90 ms	Billed Duration: 2703 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1569.12 ms	
"
2026-03-02 14:48:42.499,"REPORT RequestId: 5fc33da3-6afb-43dd-b5ed-42c8562a0583	Duration: 1275.10 ms	Billed Duration: 2898 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1621.97 ms	
"
2026-03-02 14:48:42.497,"REPORT RequestId: f0072f1a-24bb-4ba6-9a07-b4ee1d610f88	Duration: 1186.53 ms	Billed Duration: 2819 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1632.32 ms	
"
2026-03-02 14:48:42.495,"REPORT RequestId: 1b6edfe4-ae19-4cda-aecc-7dc09a4afcb7	Duration: 1171.27 ms	Billed Duration: 2821 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1649.54 ms	
"
2026-03-02 14:48:42.494,"REPORT RequestId: da279846-6965-4bdf-94fd-c690a9cb02ac	Duration: 1143.83 ms	Billed Duration: 2725 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1580.64 ms	
"
2026-03-02 14:48:42.494,"REPORT RequestId: 02e7af7e-c3f1-4245-b595-0730e9386484	Duration: 1185.28 ms	Billed Duration: 2825 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1639.41 ms	
"
2026-03-02 14:48:42.492,"REPORT RequestId: 1646cc36-ba47-44ac-97c4-2d04a63c09eb	Duration: 1156.42 ms	Billed Duration: 2755 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1598.29 ms	
"
2026-03-02 14:48:42.486,"REPORT RequestId: e9c5a4c5-a54e-4bbe-b56b-d5db636ef7d3	Duration: 1190.03 ms	Billed Duration: 2789 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1598.94 ms	
"
2026-03-02 14:48:42.483,"REPORT RequestId: 4b5bfdf5-79b9-4c4f-b83e-0ada883454b2	Duration: 1151.29 ms	Billed Duration: 2729 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1577.42 ms	
"
2026-03-02 14:48:42.482,"REPORT RequestId: f08fcaae-29dc-4bdc-8eb0-f90593fc2b60	Duration: 1152.12 ms	Billed Duration: 2737 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1584.01 ms	
"
2026-03-02 14:48:42.481,"REPORT RequestId: 7286be65-8076-4705-bffb-c5cd21096ae8	Duration: 1145.62 ms	Billed Duration: 2795 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1649.19 ms	
"
2026-03-02 14:48:42.478,"REPORT RequestId: 97e392ee-79f4-42c6-b68a-820c2e7a5a43	Duration: 1164.04 ms	Billed Duration: 2752 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1587.88 ms	
"
2026-03-02 14:48:42.477,"REPORT RequestId: 985a5b6b-e3f4-4a75-a6b2-dab001f111a6	Duration: 1167.23 ms	Billed Duration: 2789 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1621.46 ms	
"
2026-03-02 14:48:42.477,"REPORT RequestId: 14b12c7c-e76e-49cb-9a07-8b1d0a765959	Duration: 1128.55 ms	Billed Duration: 2682 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1553.32 ms	
"
2026-03-02 14:48:42.477,"REPORT RequestId: 0c95d3b7-f949-4b37-b92a-c338d7c4fa7e	Duration: 1216.77 ms	Billed Duration: 2878 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1660.76 ms	
"
2026-03-02 14:48:42.475,"REPORT RequestId: 04fe0cbb-0b5c-49cc-b65e-0bbefc4f9c48	Duration: 1146.72 ms	Billed Duration: 2757 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1609.34 ms	
"
2026-03-02 14:48:42.475,"REPORT RequestId: fa8822f5-240c-430a-b71c-9b1f1eef2aa4	Duration: 1102.28 ms	Billed Duration: 2635 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1532.16 ms	
"
2026-03-02 14:48:42.470,"REPORT RequestId: 516bad33-927e-47f7-8222-20edcd66d5f4	Duration: 1169.79 ms	Billed Duration: 2802 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1632.06 ms	
"
2026-03-02 14:48:42.465,"REPORT RequestId: ad255a16-3ebc-4604-9207-7807e6f2983c	Duration: 1196.38 ms	Billed Duration: 2854 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1657.48 ms	
"
2026-03-02 14:48:42.460,"REPORT RequestId: 125a5bb5-acda-44a7-8511-d2c1c54d83ec	Duration: 1187.35 ms	Billed Duration: 2784 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1595.96 ms	
"
2026-03-02 14:48:42.459,"REPORT RequestId: 74216999-daf1-4bec-b1b9-3967bd5908d5	Duration: 1156.31 ms	Billed Duration: 2735 ms	Memory Size: 1024 MB	Max Memory Used: 161 MB	Init Duration: 1578.64 ms	
"
2026-03-02 14:48:42.453,"REPORT RequestId: ad7cf4d7-0dcb-4871-9258-8d296b9d761e	Duration: 1271.25 ms	Billed Duration: 2935 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1662.78 ms	
"
2026-03-02 14:48:42.443,"REPORT RequestId: 84cae6b9-5c2a-4dd1-9d6a-e60954c80843	Duration: 1178.65 ms	Billed Duration: 2907 ms	Memory Size: 1024 MB	Max Memory Used: 162 MB	Init Duration: 1727.75 ms	
